id,refshort,reference,year_of_sample,year_of_publication,country,climate,continent,sphere_fragment,sphere_matrix,biome,taxa,fragment_id,plot_id,fragment_plot_comb,fragment_area,longitude,latitude,sampling_design,control_cont_frag,patch_type,sampling_method,method_category,sampling_device_size,device_size_unit,intensity,intensity_unit,block_type,number_of_blocks_per_site,sampling_density,density_unit,sampling_duration,duration_unit,sampling_effort,sampling_effort_unit,sampling_note
1021,Lion_2014,"Lion, M.B., Garda, A.A. & Fonseca, C.R., 2014. Split distance: A key landscape metric shaping amphibian populations and communities in forest fragments. Diversity and Distributions, 20(11), pp.1245-1257.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Site_b,1,Site_b_1,2.02,-35.220318,-6.174526,standardized_fragment,no,NA,trap,pitfall traps,40,cm diameter,3,traps per array per survey,array,3,6,m apart,3,surveys of 7 days,1,balanced,Three pitfall trap arrays in each fragment.  Each array with three 60 liters buckets and 36 m drift fence.  Seven sampling days per month for 3 months (21 sampling days per fragment).
1022,Lion_2014,"Lion, M.B., Garda, A.A. & Fonseca, C.R., 2014. Split distance: A key landscape metric shaping amphibian populations and communities in forest fragments. Diversity and Distributions, 20(11), pp.1245-1257.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Site_c,1,Site_c_1,10.99,-35.199185,-6.185537,standardized_fragment,no,NA,trap,pitfall traps,40,cm diameter,3,traps per array per survey,array,3,6,m apart,3,surveys of 7 days,1,balanced,Three pitfall trap arrays in each fragment.  Each array with three 60 liters buckets and 36 m drift fence.  Seven sampling days per month for 3 months (21 sampling days per fragment).
1023,Lion_2014,"Lion, M.B., Garda, A.A. & Fonseca, C.R., 2014. Split distance: A key landscape metric shaping amphibian populations and communities in forest fragments. Diversity and Distributions, 20(11), pp.1245-1257.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Site_d,1,Site_d_1,12.67,-35.212303,-6.206197,standardized_fragment,no,NA,trap,pitfall traps,40,cm diameter,3,traps per array per survey,array,3,6,m apart,3,surveys of 7 days,1,balanced,Three pitfall trap arrays in each fragment.  Each array with three 60 liters buckets and 36 m drift fence.  Seven sampling days per month for 3 months (21 sampling days per fragment).
1024,Lion_2014,"Lion, M.B., Garda, A.A. & Fonseca, C.R., 2014. Split distance: A key landscape metric shaping amphibian populations and communities in forest fragments. Diversity and Distributions, 20(11), pp.1245-1257.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Site_e,1,Site_e_1,7.56,-35.312479,-6.234233,standardized_fragment,no,NA,trap,pitfall traps,40,cm diameter,3,traps per array per survey,array,3,6,m apart,3,surveys of 7 days,1,balanced,Three pitfall trap arrays in each fragment.  Each array with three 60 liters buckets and 36 m drift fence.  Seven sampling days per month for 3 months (21 sampling days per fragment).
1025,Lion_2014,"Lion, M.B., Garda, A.A. & Fonseca, C.R., 2014. Split distance: A key landscape metric shaping amphibian populations and communities in forest fragments. Diversity and Distributions, 20(11), pp.1245-1257.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Site_f,1,Site_f_1,3.58,-35.291768,-6.261621,standardized_fragment,no,NA,trap,pitfall traps,40,cm diameter,3,traps per array per survey,array,3,6,m apart,3,surveys of 7 days,1,balanced,Three pitfall trap arrays in each fragment.  Each array with three 60 liters buckets and 36 m drift fence.  Seven sampling days per month for 3 months (21 sampling days per fragment).
1026,Lion_2014,"Lion, M.B., Garda, A.A. & Fonseca, C.R., 2014. Split distance: A key landscape metric shaping amphibian populations and communities in forest fragments. Diversity and Distributions, 20(11), pp.1245-1257.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Site_g,1,Site_g_1,2.79,-35.256718,-6.248685,standardized_fragment,no,NA,trap,pitfall traps,40,cm diameter,3,traps per array per survey,array,3,6,m apart,3,surveys of 7 days,1,balanced,Three pitfall trap arrays in each fragment.  Each array with three 60 liters buckets and 36 m drift fence.  Seven sampling days per month for 3 months (21 sampling days per fragment).
1027,Lion_2014,"Lion, M.B., Garda, A.A. & Fonseca, C.R., 2014. Split distance: A key landscape metric shaping amphibian populations and communities in forest fragments. Diversity and Distributions, 20(11), pp.1245-1257.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Site_h,1,Site_h_1,3.72,-35.172313,-6.257193,standardized_fragment,no,NA,trap,pitfall traps,40,cm diameter,3,traps per array per survey,array,3,6,m apart,3,surveys of 7 days,1,balanced,Three pitfall trap arrays in each fragment.  Each array with three 60 liters buckets and 36 m drift fence.  Seven sampling days per month for 3 months (21 sampling days per fragment).
1028,Lion_2014,"Lion, M.B., Garda, A.A. & Fonseca, C.R., 2014. Split distance: A key landscape metric shaping amphibian populations and communities in forest fragments. Diversity and Distributions, 20(11), pp.1245-1257.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Site_i,1,Site_i_1,26.11,-35.170384,-6.272259,standardized_fragment,no,NA,trap,pitfall traps,40,cm diameter,3,traps per array per survey,array,3,6,m apart,3,surveys of 7 days,1,balanced,Three pitfall trap arrays in each fragment.  Each array with three 60 liters buckets and 36 m drift fence.  Seven sampling days per month for 3 months (21 sampling days per fragment).
1029,Lion_2014,"Lion, M.B., Garda, A.A. & Fonseca, C.R., 2014. Split distance: A key landscape metric shaping amphibian populations and communities in forest fragments. Diversity and Distributions, 20(11), pp.1245-1257.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Site_j,1,Site_j_1,22.42,-35.14262,-6.251562,standardized_fragment,no,NA,trap,pitfall traps,40,cm diameter,3,traps per array per survey,array,3,6,m apart,3,surveys of 7 days,1,balanced,Three pitfall trap arrays in each fragment.  Each array with three 60 liters buckets and 36 m drift fence.  Seven sampling days per month for 3 months (21 sampling days per fragment).
1030,Lion_2014,"Lion, M.B., Garda, A.A. & Fonseca, C.R., 2014. Split distance: A key landscape metric shaping amphibian populations and communities in forest fragments. Diversity and Distributions, 20(11), pp.1245-1257.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Site_k,1,Site_k_1,19.04,-35.214285,-6.341138,standardized_fragment,no,NA,trap,pitfall traps,40,cm diameter,3,traps per array per survey,array,3,6,m apart,3,surveys of 7 days,1,balanced,Three pitfall trap arrays in each fragment.  Each array with three 60 liters buckets and 36 m drift fence.  Seven sampling days per month for 3 months (21 sampling days per fragment).
1031,Lion_2014,"Lion, M.B., Garda, A.A. & Fonseca, C.R., 2014. Split distance: A key landscape metric shaping amphibian populations and communities in forest fragments. Diversity and Distributions, 20(11), pp.1245-1257.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Site_l,1,Site_l_1,14.27,-35.207495,-6.346867,standardized_fragment,no,NA,trap,pitfall traps,40,cm diameter,3,traps per array per survey,array,3,6,m apart,3,surveys of 7 days,1,balanced,Three pitfall trap arrays in each fragment.  Each array with three 60 liters buckets and 36 m drift fence.  Seven sampling days per month for 3 months (21 sampling days per fragment).
1032,Lion_2014,"Lion, M.B., Garda, A.A. & Fonseca, C.R., 2014. Split distance: A key landscape metric shaping amphibian populations and communities in forest fragments. Diversity and Distributions, 20(11), pp.1245-1257.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Site_m,1,Site_m_1,7.34,-35.204964,-6.332858,standardized_fragment,no,NA,trap,pitfall traps,40,cm diameter,3,traps per array per survey,array,3,6,m apart,3,surveys of 7 days,1,balanced,Three pitfall trap arrays in each fragment.  Each array with three 60 liters buckets and 36 m drift fence.  Seven sampling days per month for 3 months (21 sampling days per fragment).
1033,Lion_2014,"Lion, M.B., Garda, A.A. & Fonseca, C.R., 2014. Split distance: A key landscape metric shaping amphibian populations and communities in forest fragments. Diversity and Distributions, 20(11), pp.1245-1257.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Site_n,1,Site_n_1,14.54,-35.203883,-6.370823,standardized_fragment,no,NA,trap,pitfall traps,40,cm diameter,3,traps per array per survey,array,3,6,m apart,3,surveys of 7 days,1,balanced,Three pitfall trap arrays in each fragment.  Each array with three 60 liters buckets and 36 m drift fence.  Seven sampling days per month for 3 months (21 sampling days per fragment).
1034,Lion_2014,"Lion, M.B., Garda, A.A. & Fonseca, C.R., 2014. Split distance: A key landscape metric shaping amphibian populations and communities in forest fragments. Diversity and Distributions, 20(11), pp.1245-1257.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Site_o,1,Site_o_1,1.71,-35.183999,-6.39312,standardized_fragment,no,NA,trap,pitfall traps,40,cm diameter,3,traps per array per survey,array,3,6,m apart,3,surveys of 7 days,1,balanced,Three pitfall trap arrays in each fragment.  Each array with three 60 liters buckets and 36 m drift fence.  Seven sampling days per month for 3 months (21 sampling days per fragment).
1035,Lion_2014,"Lion, M.B., Garda, A.A. & Fonseca, C.R., 2014. Split distance: A key landscape metric shaping amphibian populations and communities in forest fragments. Diversity and Distributions, 20(11), pp.1245-1257.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Site_p,1,Site_p_1,5.5,-35.182825,-6.382529,standardized_fragment,no,NA,trap,pitfall traps,40,cm diameter,3,traps per array per survey,array,3,6,m apart,3,surveys of 7 days,1,balanced,Three pitfall trap arrays in each fragment.  Each array with three 60 liters buckets and 36 m drift fence.  Seven sampling days per month for 3 months (21 sampling days per fragment).
1036,Lion_2014,"Lion, M.B., Garda, A.A. & Fonseca, C.R., 2014. Split distance: A key landscape metric shaping amphibian populations and communities in forest fragments. Diversity and Distributions, 20(11), pp.1245-1257.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Site_q,1,Site_q_1,5.09,-35.182114,-6.376996,standardized_fragment,no,NA,trap,pitfall traps,40,cm diameter,3,traps per array per survey,array,3,6,m apart,3,surveys of 7 days,1,balanced,Three pitfall trap arrays in each fragment.  Each array with three 60 liters buckets and 36 m drift fence.  Seven sampling days per month for 3 months (21 sampling days per fragment).
1037,Lion_2014,"Lion, M.B., Garda, A.A. & Fonseca, C.R., 2014. Split distance: A key landscape metric shaping amphibian populations and communities in forest fragments. Diversity and Distributions, 20(11), pp.1245-1257.",2011,no,Brazil,Tropical,South America,terrestrial,terrestrial,forest,Amphibia & Squamata,Site_r,1,Site_r_1,16.27,-35.183833,-6.368276,standardized_fragment,no,NA,trap,pitfall traps,40,cm diameter,3,traps per array per survey,array,3,6,m apart,3,surveys of 7 days,1,balanced,Three pitfall trap arrays in each fragment.  Each array with three 60 liters buckets and 36 m drift fence.  Seven sampling days per month for 3 months (21 sampling days per fragment).
